customer_id;age;gender;location;monthly_income;employment_status;education_level;months_active;avg_transaction_value;transaction_frequency;savings_balance;loan_amount;loan_term_days;interest_rate;days_since_last_loan;loan_repaid;transaction_consistency;evening_transaction_ratio;weekend_transaction_ratio;repayment_probability;predicted_repayment;income_category;risk_segment
1729;46;Male;Semi-Urban;402,81;Unemployed;Secondary;19;69,0;21;158,32;490,91;30;11,54;79;0;0,41;0,57;0,32;0,26;0;Low;High Risk
1730;29;Male;Semi-Urban;511,84;Self-Employed;Primary;30;53,33;13;333,37;653,65;60;9,49;327;1;0,84;0,44;0,78;0,7;1;Medium;Medium Risk
1731;53;Female;Rural;313,31;Employed;Tertiary;20;54,77;13;128,82;789,04;60;9,68;95;1;1,0;0,41;0,41;0,77;1;Low;Medium Risk
1732;52;Female;Rural;469,09;Self-Employed;Primary;35;85,18;12;230,75;692,42;60;12,64;149;1;0,81;0,49;0,81;0,76;1;Low;Medium Risk
1733;29;Male;Urban;642,2;Unemployed;Tertiary;17;37,62;20;184,34;180,85;60;18,58;351;0;1,0;0,2;0,29;0,19;0;Medium;High Risk
1734;24;Female;Rural;1032,8;Employed;Secondary;24;38,42;14;295,18;232,74;60;20,15;364;1;0,86;0,07;0,34;0,94;1;High;Low Risk
1735;46;Female;Semi-Urban;666,48;Self-Employed;Secondary;29;67,17;19;222,76;288,55;60;7,99;5;1;0,84;0,06;0,57;0,78;1;Medium;Medium Risk
1736;28;Male;Rural;876,69;Unemployed;Secondary;34;41,56;15;246,15;801,12;60;14,02;21;1;0,6;0,26;0,33;0,49;0;Medium;High Risk
1737;50;Female;Urban;840,57;Self-Employed;Primary;21;82,08;13;220,76;599,0;30;17,0;219;1;0,76;0,28;0,57;0,81;1;Medium;Low Risk
1738;23;Male;Urban;949,71;Employed;Secondary;30;70,01;11;100,78;1027,86;60;8,26;358;1;0,69;0,26;0,13;0,64;1;Medium;Medium Risk
1739;64;Male;Urban;489,56;Unemployed;Secondary;30;42,57;16;255,04;756,88;30;10,13;11;0;0,69;0,09;0,43;0,24;0;Low;High Risk
1740;32;Male;Urban;1117,76;Unemployed;Secondary;12;13,77;21;190,08;519,08;60;12,87;282;1;0,65;0,21;0,33;0,6;1;High;Medium Risk
1741;49;Male;Urban;377,85;Unemployed;Primary;22;20,96;11;123,86;408,9;30;12,12;191;1;0,75;0,26;0,2;0,65;1;Low;Medium Risk
1742;28;Female;Urban;665,66;Self-Employed;Primary;27;40,36;19;58,91;574,83;30;7,85;224;0;0,44;0,17;0,39;0,59;1;Medium;Medium Risk
1743;40;Male;Urban;793,73;Employed;Primary;23;58,09;15;118,27;668,22;60;14,24;335;1;0,86;0,07;0,67;0,86;1;Medium;Low Risk
1744;43;Male;Urban;1028,04;Unemployed;Secondary;16;72,05;12;276,41;742,19;60;13,3;166;1;0,52;0,24;0,2;0,84;1;High;Low Risk
1745;51;Male;Rural;1213,79;Employed;Primary;24;45,65;16;376,19;442,2;30;14,82;315;1;0,65;0,18;0,48;0,9;1;High;Low Risk
1746;63;Male;Urban;1030,41;Unemployed;Tertiary;28;32,22;17;211,84;938,4;30;13,6;115;0;0,77;0,2;0,27;0,21;0;High;High Risk
1747;51;Male;Urban;1224,77;Unemployed;Secondary;13;47,19;17;100,33;491,13;90;13,58;325;0;0,51;0,18;0,46;0,22;0;High;High Risk
1748;46;Male;Urban;551,25;Self-Employed;Tertiary;9;50,41;13;241,64;736,64;30;12,09;147;0;0,31;0,18;0,34;0,52;1;Medium;Medium Risk
1749;21;Male;Urban;1157,11;Unemployed;Tertiary;19;76,1;17;307,74;567,35;30;15,63;35;1;0,62;0,41;0,42;0,46;0;High;High Risk
1750;34;Female;Rural;1105,6;Self-Employed;Primary;20;74,99;10;392,12;429,14;60;8,02;244;1;0,41;0,69;0,23;0,95;1;High;Low Risk
1751;52;Male;Urban;200,0;Employed;Tertiary;9;29,96;15;326,41;107,28;60;8,71;307;1;0,84;0,38;0,32;0,8;1;Low;Medium Risk
1752;30;Male;Rural;733,86;Self-Employed;Secondary;22;59,08;19;222,43;252,23;60;15,29;129;0;0,47;0,36;0,16;0,69;1;Medium;Medium Risk
1753;58;Male;Semi-Urban;980,61;Employed;Tertiary;13;32,92;11;257,51;735,35;60;11,15;239;1;1,0;0,24;0,62;0,75;1;Medium;Medium Risk
1754;56;Female;Rural;645,38;Self-Employed;Tertiary;18;33,49;13;127,74;650,47;60;9,28;343;1;0,7;0,58;0,32;0,76;1;Medium;Medium Risk
1755;32;Male;Rural;474,25;Employed;Primary;29;70,77;17;279,69;618,53;90;14,53;303;1;0,71;0,14;0,45;0,79;1;Low;Medium Risk
1756;46;Male;Semi-Urban;1434,25;Self-Employed;Secondary;13;46,01;12;293,4;810,83;60;14,03;104;1;0,3;0,15;0,41;0,89;1;High;Low Risk
1757;46;Male;Rural;833,31;Unemployed;Secondary;18;62,8;15;0,0;304,16;30;6,03;166;1;0,73;0,48;0,24;0,8;1;Medium;Low Risk
1758;28;Female;Urban;841,52;Unemployed;Secondary;25;60,69;19;214,27;405,59;30;14,05;41;0;0,68;0,46;0,51;0,34;0;Medium;High Risk
1759;49;Male;Urban;407,3;Employed;Primary;14;48,41;20;349,01;419,13;60;10,11;253;1;0,44;0,56;0,25;0,63;1;Low;Medium Risk
1760;19;Female;Semi-Urban;616,29;Self-Employed;Primary;5;56,66;13;132,88;232,25;30;13,47;349;1;0,72;0,3;0,2;0,74;1;Medium;Medium Risk
1761;64;Male;Urban;530,65;Self-Employed;Secondary;4;54,08;17;0,0;340,17;30;11,76;300;1;0,62;0,13;0,63;0,71;1;Medium;Medium Risk
1762;31;Male;Urban;1123,69;Unemployed;Secondary;26;26,99;13;197,23;285,5;30;13,84;204;0;0,66;0,2;0,52;0,33;0;High;High Risk
1763;37;Female;Rural;951,39;Self-Employed;None;31;59,75;15;307,6;186,03;60;11,97;194;1;0,71;0,08;0,3;0,72;1;Medium;Medium Risk
1764;39;Male;Semi-Urban;628,83;Self-Employed;Tertiary;22;35,88;17;240,06;320,61;30;8,26;170;1;0,61;0,47;0,52;0,84;1;Medium;Low Risk
1765;28;Female;Urban;968,15;Unemployed;Secondary;20;28,62;10;202,69;486,84;60;7,17;249;1;0,75;0,25;0,46;0,73;1;Medium;Medium Risk
1766;44;Female;Rural;723,94;Employed;Primary;16;67,09;17;107,44;857,42;60;7,96;103;0;0,68;0,36;0,34;0,55;1;Medium;Medium Risk
1767;20;Female;Urban;870,35;Unemployed;Primary;20;38,17;17;90,18;296,15;30;8,66;362;0;0,79;0,43;0,41;0,3;0;Medium;High Risk
1768;34;Male;Rural;868,93;Unemployed;Secondary;4;72,21;22;218,28;714,69;30;13,32;38;1;0,59;0,34;0,42;0,67;1;Medium;Medium Risk
1769;61;Female;Urban;926,08;Unemployed;Tertiary;3;71,97;22;194,15;544,24;30;14,88;235;0;0,49;0,12;0,7;0,23;0;Medium;High Risk
1770;45;Male;Urban;889,9;Employed;Secondary;22;40,46;17;285,25;587,39;30;11,07;133;0;0,56;0,2;0,63;0,63;1;Medium;Medium Risk
1771;46;Female;Semi-Urban;926,31;Self-Employed;Secondary;13;71,37;9;244,06;528,96;60;9,31;251;1;0,99;0,05;0,46;0,8;1;Medium;Low Risk
1772;38;Female;Urban;1176,74;Unemployed;Tertiary;29;42,21;20;125,69;129,3;60;12,09;169;0;0,89;0,06;0,37;0,27;0;High;High Risk
1773;64;Female;Rural;992,17;Employed;None;25;48,63;11;225,61;289,67;30;6,08;282;1;0,94;0,24;0,31;0,84;1;Medium;Low Risk
1774;33;Male;Urban;698,93;Self-Employed;Primary;5;59,88;14;209,04;614,72;30;13,86;206;0;0,96;0,32;0,38;0,6;1;Medium;Medium Risk
1775;54;Male;Urban;770,61;Employed;Primary;14;90,79;21;33,59;509,24;60;11,79;142;0;0,61;0,54;0,7;0,43;0;Medium;High Risk
1776;37;Male;Rural;1169,05;Employed;Secondary;32;68,82;13;158,09;170,86;30;12,22;18;1;0,76;0,31;0,56;0,92;1;High;Low Risk
1777;23;Female;Urban;833,73;Self-Employed;Secondary;33;48,84;17;206,01;456,51;30;10,39;189;1;0,72;0,37;0,44;0,77;1;Medium;Medium Risk
1778;36;Male;Urban;687,79;Self-Employed;None;25;52,07;12;188,66;618,47;30;10,13;63;1;0,83;0,07;0,25;0,82;1;Medium;Low Risk
1779;22;Male;Urban;610,66;Employed;Primary;3;18,34;20;231,57;249,23;60;7,05;229;1;0,64;0,44;0,3;0,85;1;Medium;Low Risk
1780;20;Female;Rural;881,91;Self-Employed;Primary;22;70,1;13;207,84;420,67;60;14,6;306;0;0,72;0,23;0,47;0,61;1;Medium;Medium Risk
1781;18;Male;Semi-Urban;543,54;Self-Employed;Tertiary;8;67,95;11;234,07;803,67;90;8,22;174;1;0,71;0,32;0,17;0,83;1;Medium;Low Risk
1782;55;Male;Semi-Urban;1185,44;Self-Employed;Tertiary;13;55,67;13;216,69;617,86;30;9,84;312;1;0,81;0,48;0,35;0,93;1;High;Low Risk
1783;32;Male;Urban;488,65;Self-Employed;None;6;64,36;17;197,68;817,33;30;9,16;19;1;0,83;0,3;0,07;0,81;1;Low;Low Risk
1784;51;Male;Urban;1243,42;Self-Employed;Secondary;31;9,5;21;215,95;424,73;60;14,5;275;1;0,72;0,23;0,72;0,92;1;High;Low Risk
1785;52;Male;Urban;714,43;Self-Employed;Secondary;12;28,36;23;163,85;716,34;60;10,25;337;0;0,72;0,39;0,48;0,59;1;Medium;Medium Risk
1786;42;Male;Semi-Urban;476,98;Employed;Primary;31;86,03;10;158,43;293,69;30;14,89;225;0;0,75;0,39;0,67;0,4;0;Low;High Risk
1787;41;Male;Urban;856,75;Self-Employed;Primary;3;44,85;16;209,84;666,06;30;13,75;230;1;1,0;0,12;0,29;0,76;1;Medium;Medium Risk
1788;29;Male;Semi-Urban;514,09;Self-Employed;Secondary;10;65,15;17;0,0;357,01;30;9,17;100;1;0,35;0,28;0,39;0,77;1;Medium;Medium Risk
1789;35;Female;Urban;810,31;Self-Employed;Secondary;19;35,07;14;162,92;591,43;60;11,7;226;1;0,51;0,28;0,31;0,78;1;Medium;Medium Risk
1790;32;Male;Semi-Urban;626,74;Employed;Primary;21;41,16;9;129,38;601,54;30;6,91;293;0;0,83;0,42;0,17;0,54;1;Medium;Medium Risk
1791;61;Male;Semi-Urban;1083,52;Self-Employed;Tertiary;35;87,09;18;117,03;637,65;90;13,2;37;1;0,75;0,25;0,21;0,93;1;High;Low Risk
1792;33;Female;Semi-Urban;841,02;Employed;Primary;17;46,85;13;168,48;298,38;30;10,03;64;0;0,75;0,19;0,62;0,64;1;Medium;Medium Risk
1793;44;Male;Urban;443,45;Unemployed;Tertiary;33;60,47;24;65,97;563,29;30;8,83;75;0;0,83;0,25;0,49;0,31;0;Low;High Risk
1794;25;Male;Urban;620,89;Employed;Primary;23;52,61;9;168,95;505,02;30;11,18;191;1;0,74;0,13;0,57;0,66;1;Medium;Medium Risk
1795;63;Female;Urban;1011,48;Unemployed;Tertiary;5;54,93;17;223,13;750,88;30;10,61;122;0;0,59;0,04;0,05;0,22;0;High;High Risk
1796;42;Female;Urban;1186,13;Self-Employed;Primary;4;54,24;13;305,04;371,97;60;12,85;124;1;0,83;0,3;0,4;0,95;1;High;Low Risk
1797;34;Female;Urban;786,42;Self-Employed;Tertiary;18;10,45;15;419,92;238,76;60;17,7;26;1;0,7;0,23;0,47;0,83;1;Medium;Low Risk
1798;46;Female;Rural;486,68;Employed;Primary;23;59,54;21;17,14;170,93;30;15,97;102;1;0,61;0,28;0,64;0,81;1;Low;Low Risk
1799;25;Female;Urban;1116,21;Employed;Secondary;14;39,25;15;106,61;442,86;30;8,42;275;1;0,84;0,34;0,62;0,92;1;High;Low Risk
1800;32;Male;Rural;1010,17;Employed;Tertiary;30;85,59;10;168,93;414,63;60;16,61;59;1;0,83;0,33;0,36;0,9;1;High;Low Risk
1801;44;Female;Rural;1191,96;Employed;Primary;14;34,55;18;213,83;439,88;30;12,14;167;1;0,74;0,47;0,62;0,93;1;High;Low Risk
1802;63;Male;Urban;887,06;Self-Employed;Primary;35;40,57;14;236,45;440,81;30;5,0;82;1;1,0;0,25;0,27;0,69;1;Medium;Medium Risk
1803;24;Female;Semi-Urban;643,82;Employed;Tertiary;22;98,92;15;138,99;778,88;30;11,32;5;1;0,97;0,52;0,25;0,77;1;Medium;Medium Risk
1804;20;Male;Urban;955,07;Self-Employed;Tertiary;23;64,47;19;0,0;470,6;30;7,33;163;1;0,9;0,4;0,25;0,78;1;Medium;Medium Risk
1805;46;Male;Urban;897,9;Employed;Primary;24;30,33;9;303,46;726,26;30;10,69;201;1;1,0;0,22;0,12;0,73;1;Medium;Medium Risk
1806;61;Male;Urban;627,54;Unemployed;Primary;28;53,53;12;250,27;576,86;30;17,73;176;0;0,67;0,36;0,42;0,22;0;Medium;High Risk
1807;41;Female;Semi-Urban;859,59;Self-Employed;Primary;9;25,59;10;271,32;317,44;30;8,07;339;0;0,61;0,17;0,32;0,58;1;Medium;Medium Risk
1808;20;Male;Urban;741,49;Employed;Primary;9;55,15;9;178,53;501,69;90;7,98;155;1;0,87;0,37;0,45;0,81;1;Medium;Low Risk
1809;37;Female;Urban;1023,06;Self-Employed;None;10;33,91;14;235,12;809,11;30;11,7;277;1;0,65;0,2;0,44;0,95;1;High;Low Risk
1810;63;Female;Rural;947,6;Employed;Secondary;28;87,3;14;0,03;703,03;30;9,55;339;1;0,7;0,35;0,2;0,72;1;Medium;Medium Risk
1811;32;Male;Urban;484,52;Employed;Secondary;26;58,42;10;92,96;740,5;60;11,23;302;0;0,5;0,47;0,47;0,58;1;Low;Medium Risk
1812;42;Female;Rural;454,27;Self-Employed;None;26;60,55;20;319,43;600,97;30;12,33;101;1;0,82;0,38;0,57;0,65;1;Low;Medium Risk
1813;47;Female;Semi-Urban;773,06;Self-Employed;Secondary;14;69,0;14;203,09;404,55;30;7,56;79;0;0,41;0,33;0,58;0,57;1;Medium;Medium Risk
1814;31;Female;Semi-Urban;809,85;Unemployed;Secondary;10;71,23;18;386,93;828,01;30;12,69;193;1;0,68;0,4;0,25;0,72;1;Medium;Medium Risk
1815;24;Male;Urban;1028,29;Self-Employed;Secondary;11;36,22;17;102,53;611,9;90;9,72;280;1;0,7;0,34;0,23;0,92;1;High;Low Risk
1816;34;Male;Urban;953,99;Unemployed;Secondary;5;51,9;8;455,21;686,18;30;15,22;90;1;0,61;0,59;0,34;0,78;1;Medium;Medium Risk
1817;61;Male;Urban;1237,61;Unemployed;Secondary;23;41,09;13;469,54;521,71;90;9,38;66;1;0,35;0,38;0,32;0,64;1;High;Medium Risk
1818;37;Male;Urban;659,84;Unemployed;Primary;33;91,88;18;135,51;293,32;60;9,87;214;1;0,35;0,42;0,32;0,59;1;Medium;Medium Risk
1819;53;Female;Urban;642,71;Self-Employed;Primary;26;5,0;12;154,56;578,99;60;9,21;144;1;0,55;0,29;0,25;0,8;1;Medium;Medium Risk
1820;26;Male;Urban;512,06;Employed;Primary;6;38,5;17;325,2;838,79;60;10,76;39;1;0,81;0,18;0,24;0,79;1;Medium;Medium Risk
1821;55;Female;Semi-Urban;1024,82;Employed;Primary;22;48,4;15;143,72;661,65;30;7,68;211;1;0,76;0,27;0,33;0,91;1;High;Low Risk
1822;39;Male;Semi-Urban;806,53;Self-Employed;Secondary;18;52,74;10;173,44;610,77;30;13,57;285;0;0,7;0,09;0,73;0,55;1;Medium;Medium Risk
1823;19;Male;Urban;243,92;Self-Employed;Secondary;12;52,33;13;126,68;328,02;30;10,42;58;1;0,52;0,41;0,34;0,79;1;Low;Medium Risk
1824;41;Female;Urban;860,65;Employed;Secondary;28;49,08;20;129,37;804,61;30;14,44;27;1;0,77;0,49;0,27;0,8;1;Medium;Low Risk
1825;25;Female;Urban;879,79;Self-Employed;Primary;31;46,75;17;211,8;769,45;90;12,18;46;1;0,34;0,67;0,43;0,76;1;Medium;Medium Risk
1826;28;Male;Urban;756,7;Employed;Secondary;7;54,83;10;172,64;143,55;30;17,14;236;0;0,22;0,39;0,15;0,27;0;Medium;High Risk
1827;30;Male;Rural;889,0;Self-Employed;Primary;13;59,23;16;0,0;685,78;30;11,23;116;1;0,65;0,35;0,48;0,85;1;Medium;Low Risk
1828;34;Male;Rural;433,93;Employed;Secondary;31;85,81;12;344,11;450,11;60;10,93;150;1;0,59;0,36;0,54;0,7;1;Low;Medium Risk
1829;25;Male;Semi-Urban;1292,31;Self-Employed;Tertiary;17;85,64;17;359,93;558,34;90;13,77;82;1;0,9;0,43;0,47;0,89;1;High;Low Risk
1830;38;Male;Rural;914,08;Self-Employed;Primary;8;56,02;15;251,24;336,48;90;5,77;56;1;0,73;0,47;0,24;0,73;1;Medium;Medium Risk
1831;35;Male;Rural;267,89;Employed;Tertiary;17;40,09;13;212,58;524,15;60;10,56;216;1;1,0;0,14;0,27;0,74;1;Low;Medium Risk
1832;47;Male;Rural;798,23;Self-Employed;Tertiary;22;41,49;22;106,41;279,94;30;11,74;219;1;0,59;0,21;0,77;0,64;1;Medium;Medium Risk
1833;35;Female;Urban;922,02;Self-Employed;Primary;4;23,72;27;153,81;339,35;30;14,17;284;1;0,8;0,1;0,33;0,7;1;Medium;Medium Risk
1834;63;Male;Rural;466,12;Employed;Primary;18;69,06;21;308,92;603,54;30;14,79;241;1;0,65;0,14;0,18;0,66;1;Low;Medium Risk
1835;64;Male;Urban;960,09;Employed;None;21;49,11;13;259,79;348,64;30;15,36;319;1;0,98;0,29;0,28;0,8;1;Medium;Low Risk
1836;48;Male;Urban;1304,28;Employed;Primary;16;58,75;10;245,53;585,78;30;11,11;98;1;0,66;0,45;0,41;0,94;1;High;Low Risk
1837;55;Female;Urban;606,69;Self-Employed;Tertiary;26;56,67;13;249,78;521,94;90;9,79;241;1;0,87;0,5;0,46;0,86;1;Medium;Low Risk
1838;49;Female;Urban;928,53;Self-Employed;Secondary;30;36,05;15;306,25;976,39;90;12,18;202;1;0,48;0,07;0,58;0,86;1;Medium;Low Risk
1839;28;Male;Semi-Urban;862,58;Employed;Primary;34;33,58;20;291,25;370,64;60;11,2;36;1;0,62;0,16;0,35;0,68;1;Medium;Medium Risk
1840;62;Female;Urban;1090,49;Self-Employed;Primary;12;40,94;13;268,94;432,76;60;6,98;245;1;0,68;0,38;0,39;0,9;1;High;Low Risk
1841;42;Male;Urban;767,35;Employed;Secondary;11;59,71;22;165,18;356,7;30;12,49;127;0;0,95;0,19;0,47;0,63;1;Medium;Medium Risk
1842;50;Male;Urban;479,99;Unemployed;Secondary;26;48,38;16;368,44;785,95;30;9,26;134;0;0,26;0,11;0,61;0,21;0;Low;High Risk
1843;55;Male;Rural;1071,25;Employed;Secondary;31;14,69;20;151,51;521,29;90;11,32;345;1;0,63;0,22;0,5;0,88;1;High;Low Risk
1844;58;Male;Urban;497,82;Unemployed;None;31;29,52;12;113,12;467,72;30;11,13;342;0;0,63;0,1;0,45;0,35;0;Low;High Risk
1845;25;Female;Semi-Urban;1342,66;Self-Employed;Tertiary;25;44,65;17;143,62;654,06;60;18,42;63;1;0,28;0,11;0,55;0,93;1;High;Low Risk
1846;28;Female;Semi-Urban;968,23;Self-Employed;Primary;29;49,39;17;80,88;325,97;30;14,7;273;1;0,61;0,2;0,47;0,72;1;Medium;Medium Risk
1847;39;Male;Rural;620,33;Self-Employed;Tertiary;33;60,31;26;258,36;231,57;60;13,92;28;1;0,39;0,25;0,57;0,82;1;Medium;Low Risk
1848;41;Female;Rural;1132,6;Self-Employed;Tertiary;9;50,79;17;198,64;557,03;60;14,92;225;1;0,23;0,3;0,24;0,86;1;High;Low Risk
1849;58;Male;Urban;797,24;Employed;None;6;42,75;10;312,87;532,43;60;10,96;59;1;0,65;0,09;0,28;0,78;1;Medium;Medium Risk
1850;34;Male;Urban;733,58;Self-Employed;Secondary;16;42,06;18;0,0;352,7;30;8,27;53;0;0,64;0,32;0,73;0,76;1;Medium;Medium Risk
1851;29;Male;Rural;595,74;Self-Employed;Tertiary;12;54,03;12;221,09;571,12;30;5,52;327;0;0,65;0,16;0,5;0,56;1;Medium;Medium Risk
1852;63;Male;Urban;236,55;Self-Employed;Secondary;28;58,36;16;174,31;869,97;30;13,62;148;1;0,75;0,21;0,73;0,64;1;Low;Medium Risk
1853;49;Male;Urban;981,32;Self-Employed;Secondary;25;43,4;19;165,44;589,53;30;13,66;57;1;0,52;0,1;0,42;0,78;1;Medium;Medium Risk
1854;32;Male;Rural;311,56;Unemployed;None;11;28,45;16;95,93;103,56;60;9,72;35;1;1,0;0,69;0,22;0,58;1;Low;Medium Risk
1855;33;Male;Urban;562,01;Self-Employed;Primary;10;48,03;16;204,36;783,42;60;10,09;144;1;0,69;0,71;0,75;0,83;1;Medium;Low Risk
1856;39;Male;Semi-Urban;929,85;Employed;Primary;16;37,0;18;123,53;897,87;30;9,6;249;1;0,96;0,14;0,55;0,82;1;Medium;Low Risk
1857;45;Female;Urban;649,8;Self-Employed;Tertiary;9;55,75;16;351,97;605,83;30;9,6;79;1;0,36;0,3;0,6;0,76;1;Medium;Medium Risk
1858;37;Male;Rural;847,15;Self-Employed;Primary;9;79,61;18;262,71;534,26;60;10,49;14;0;0,53;0,23;0,26;0,67;1;Medium;Medium Risk
1859;50;Female;Rural;435,89;Unemployed;Tertiary;11;22,97;15;298,14;190,51;30;13,01;39;0;0,84;0,15;0,69;0,27;0;Low;High Risk
1860;27;Male;Rural;695,46;Unemployed;Tertiary;5;73,01;14;25,96;326,89;30;15,19;80;0;0,65;0,27;0,43;0,55;1;Medium;Medium Risk
1861;57;Female;Urban;849,02;Self-Employed;Primary;16;59,38;25;288,56;438,61;30;11,93;306;1;0,49;0,04;0,67;0,76;1;Medium;Medium Risk
1862;49;Female;Rural;514,56;Employed;Secondary;19;72,06;16;279,14;353,11;30;15,8;192;1;0,33;0,05;0,2;0,77;1;Medium;Medium Risk
1863;50;Female;Semi-Urban;1305,91;Self-Employed;Tertiary;24;41,29;12;159,37;398,12;30;19,11;165;1;0,85;0,23;0,34;0,94;1;High;Low Risk
1864;19;Male;Urban;608,77;Self-Employed;Secondary;28;21,08;18;181,36;524,7;30;13,2;352;1;0,83;0,03;0,64;0,78;1;Medium;Medium Risk
1865;50;Female;Urban;1213,53;Unemployed;None;30;53,59;16;101,72;363,09;60;11,82;203;1;0,75;0,25;0,5;0,75;1;High;Medium Risk
1866;50;Male;Rural;749,66;Employed;Tertiary;16;77,99;12;169,24;803,89;60;5,02;210;1;0,6;0,12;0,12;0,81;1;Medium;Low Risk
1867;58;Male;Rural;329,46;Employed;Secondary;11;28,79;10;256,46;514,89;30;13,81;257;0;0,48;0,25;0,42;0,52;1;Low;Medium Risk
1868;30;Male;Urban;458,93;Employed;Primary;28;31,79;13;133,07;600,91;30;12,19;114;1;0,69;0,24;0,5;0,69;1;Low;Medium Risk
1869;47;Male;Semi-Urban;852,82;Self-Employed;None;4;61,74;15;203,61;601,86;60;12,26;333;1;0,44;0,49;0,59;0,82;1;Medium;Low Risk
1870;50;Male;Urban;1109,83;Unemployed;Secondary;13;39,76;14;454,56;576,53;60;11,33;348;0;0,55;0,25;0,37;0,42;0;High;High Risk
1871;30;Female;Urban;1330,93;Employed;Primary;19;83,32;11;102,12;509,49;30;10,7;232;1;0,95;0,38;0,18;0,92;1;High;Low Risk
1872;43;Female;Rural;838,47;Self-Employed;Tertiary;21;63,04;25;233,21;699,89;30;9,0;76;0;0,33;0,09;0,22;0,38;0;Medium;High Risk
1873;39;Male;Rural;446,83;Self-Employed;Tertiary;20;35,62;13;96,62;741,84;30;14,42;315;1;0,84;0,3;0,17;0,86;1;Low;Low Risk
1874;56;Female;Semi-Urban;883,55;Self-Employed;Secondary;15;38,71;15;51,45;100,0;30;5,0;95;1;1,0;0,27;0,67;0,77;1;Medium;Medium Risk
1875;19;Male;Semi-Urban;552,44;Employed;Secondary;7;39,5;14;279,93;212,57;90;13,33;97;0;0,86;0,27;0,32;0,5;1;Medium;Medium Risk
1876;55;Female;Urban;917,66;Unemployed;Secondary;25;49,14;11;159,31;391,44;30;7,45;55;1;0,78;0,26;0,5;0,65;1;Medium;Medium Risk
1877;56;Male;Urban;517,56;Employed;Tertiary;26;56,09;10;359,94;276,88;60;15,84;117;0;0,61;0,5;0,45;0,55;1;Medium;Medium Risk
1878;43;Male;Urban;200,0;Self-Employed;Tertiary;31;54,63;15;256,79;352,99;30;11,0;118;0;0,57;0,34;0,33;0,5;0;Low;High Risk
1879;63;Female;Rural;1195,06;Employed;None;10;27,51;18;121,42;409,43;90;13,68;37;1;0,25;0,31;0,32;0,67;1;High;Medium Risk
1880;32;Female;Semi-Urban;732,07;Self-Employed;Secondary;28;68,04;15;112,3;448,62;30;12,57;184;1;0,71;0,21;0,64;0,74;1;Medium;Medium Risk
1881;51;Female;Urban;814,9;Unemployed;Tertiary;17;44,2;16;272,06;201,77;30;15,58;357;1;0,62;0,37;0,4;0,62;1;Medium;Medium Risk
1882;59;Female;Urban;1099,01;Employed;None;3;31,45;19;94,71;417,15;30;17,53;241;1;0,56;0,48;0,51;0,92;1;High;Low Risk
1883;61;Female;Urban;1363,65;Employed;Primary;30;40,74;11;91,9;784,54;30;15,48;50;1;0,7;0,32;0,35;0,92;1;High;Low Risk
1884;57;Female;Semi-Urban;1016,02;Self-Employed;Primary;16;70,29;16;28,08;449,72;30;13,86;126;1;0,71;0,22;0,53;0,93;1;High;Low Risk
1885;28;Female;Urban;830,9;Self-Employed;Tertiary;33;53,81;14;262,34;618,4;30;11,15;102;1;0,57;0,35;0,65;0,78;1;Medium;Medium Risk
1886;20;Female;Urban;938,86;Self-Employed;Primary;8;55,55;14;119,04;486,54;30;13,46;228;0;1,0;0,23;0,33;0,57;1;Medium;Medium Risk
1887;23;Male;Rural;711,57;Employed;Primary;7;26,6;15;235,97;522,98;30;15,09;210;1;0,85;0,42;0,32;0,8;1;Medium;Medium Risk
1888;26;Female;Semi-Urban;810,83;Employed;Primary;33;52,64;11;69,78;476,9;30;10,84;84;0;0,88;0,25;0,37;0,46;0;Medium;High Risk
1889;23;Male;Rural;843,46;Self-Employed;Secondary;17;69,95;13;36,17;648,6;60;12,2;358;1;0,68;0,14;0,39;0,84;1;Medium;Low Risk
1890;26;Female;Rural;564,01;Employed;Primary;17;13,94;22;271,98;335,82;30;9,71;273;0;0,8;0,65;0,43;0,68;1;Medium;Medium Risk
1891;56;Female;Urban;806,35;Unemployed;Secondary;7;42,22;20;184,15;534,21;60;14,6;26;0;0,52;0,51;0,08;0,31;0;Medium;High Risk
1892;48;Female;Rural;910,13;Employed;None;30;62,46;20;132,18;384,6;90;13,5;347;0;0,83;0,45;0,1;0,58;1;Medium;Medium Risk
1893;49;Female;Rural;955,11;Self-Employed;Tertiary;35;53,16;17;151,35;634,04;60;8,19;71;0;0,66;0,27;0,39;0,53;1;Medium;Medium Risk
1894;58;Female;Semi-Urban;931,2;Employed;Tertiary;13;29,62;19;151,71;278,41;30;13,01;94;1;0,5;0,25;0,3;0,73;1;Medium;Medium Risk
1895;29;Male;Urban;398,29;Employed;Primary;8;57,97;21;403,43;630,11;30;11,41;75;1;0,7;0,47;0,67;0,73;1;Low;Medium Risk
1896;25;Female;Urban;1168,78;Self-Employed;Tertiary;25;26,65;18;226,54;541,71;30;12,38;5;1;0,64;0,1;0,54;0,95;1;High;Low Risk
1897;25;Male;Urban;1143,88;Self-Employed;Tertiary;4;32,65;22;213,9;247,06;30;9,9;89;1;1,0;0,32;0,39;0,96;1;High;Low Risk
1898;45;Male;Urban;771,16;Employed;Secondary;17;34,75;10;124,65;849,22;30;15,95;79;1;0,79;0,24;0,42;0,85;1;Medium;Low Risk
